"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"15272","RDH10",1.11943243600062,3.87369300091947,30.7348666207011,2.01926434986627e-07,"Q8IZV5","Q8IZV5","reviewed","RDH10_HUMAN","Retinol dehydrogenase 10 (EC 1.1.1.300) (Short chain dehydrogenase/reductase family 16C member 4)","RDH10 SDR16C4 UNQ9375/PRO34191","FUNCTION: Retinol dehydrogenase with a clear preference for NADP. Converts all-trans-retinol to all-trans-retinal. Has no detectable activity towards 11-cis-retinol, 9-cis-retinol and 13-cis-retinol. {ECO:0000269|PubMed:12407145}.","RDH10","cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; NAD-retinol dehydrogenase activity [GO:0004745]; NADP-retinol dehydrogenase activity [GO:0052650]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; bud elongation involved in lung branching [GO:0060449]; ear development [GO:0043583]; embryonic camera-type eye development [GO:0031076]; embryonic forelimb morphogenesis [GO:0035115]; embryonic viscerocranium morphogenesis [GO:0048703]; gonad development [GO:0008406]; in utero embryonic development [GO:0001701]; metanephros development [GO:0001656]; neural crest cell development [GO:0014032]; nose development [GO:0043584]; positive regulation of retinoic acid biosynthetic process [GO:1900054]; primary lung bud formation [GO:0060431]; retinal metabolic process [GO:0042574]; retinoic acid biosynthetic process [GO:0002138]; retinoid metabolic process [GO:0001523]; retinol metabolic process [GO:0042572]; visual perception [GO:0007601]","Q96CM8; Q9BW61; Q05329; Q96LZ7","SUBCELLULAR LOCATION: Microsome membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.","ENST00000240285.10;",2.07835440136762e-05
"15317","REXO2",0.435253987241564,7.10733296554718,18.457385363003,3.73898022427319e-05,"Q9Y3B8","Q9Y3B8","reviewed","ORN_HUMAN","Oligoribonuclease, mitochondrial (EC 3.1.15.-) (RNA exonuclease 2 homolog) (Small fragment nuclease)","REXO2 SFN SMFN CGI-114","FUNCTION: 3'-to-5'exoribonuclease that preferentially degrades DNA and RNA oligonucleotides composed of only two nucleotides (PubMed:31588022, PubMed:30926754, PubMed:32365187, PubMed:23741365). Binds and degrades longer oligonucleotides with a lower affinity (PubMed:31588022, PubMed:30926754, PubMed:32365187). Plays dual roles in mitochondria, scavenging nanoRNAs (small RNA oligonucleotides of <5 nucleotides) that are produced by the degradosome and clearing short RNAs that are generated by RNA processing (PubMed:31588022, PubMed:30926754, PubMed:32365187). Essential for correct initiation of mitochondrial transcription, degrading mitochondrial RNA dinucleotides to prevent RNA-primed transcription at non-canonical sites in the mitochondrial genome (PubMed:31588022). Essential for embryonic development (By similarity). {ECO:0000250|UniProtKB:Q9D8S4, ECO:0000269|PubMed:23741365, ECO:0000269|PubMed:30926754, ECO:0000269|PubMed:31588022, ECO:0000269|PubMed:32365187}.; FUNCTION: [Isoform 3]: 3'-to-5'exoribonuclease that preferentially degrades DNA and RNA oligonucleotides composed of only two nucleotides. {ECO:0000269|PubMed:10851236, ECO:0000269|PubMed:16682444}.","REXO2","cytoplasm [GO:0005737]; focal adhesion [GO:0005925]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleus [GO:0005634]; 3'-5' exonuclease activity [GO:0008408]; 3'-5'-exodeoxyribonuclease activity [GO:0008296]; 3'-5'-exoribonuclease activity [GO:0000175]; magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; nucleobase-containing compound metabolic process [GO:0006139]; nucleotide metabolic process [GO:0009117]","","SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000269|PubMed:23741365}. Mitochondrion matrix {ECO:0000269|PubMed:23741365}. Mitochondrion {ECO:0000269|PubMed:32365187}. Cytoplasm {ECO:0000269|PubMed:23741365, ECO:0000269|PubMed:32365187}. Nucleus {ECO:0000269|PubMed:32365187}.; SUBCELLULAR LOCATION: [Isoform 3]: Cytoplasm {ECO:0000269|PubMed:32365187}. Nucleus {ECO:0000269|PubMed:32365187}.","ENST00000265881.10 [Q9Y3B8-1];",0.00149276789897249
"15334","RFTN1",1.02653883700182,5.41599332281919,31.8758182715024,1.89651608321061e-07,"G3XAJ6","G3XAJ6","unreviewed","G3XAJ6_HUMAN","Raft-linking protein, isoform CRA_c (Raftlin)","RFTN1 RAFTLIN hCG_27653","","RFTN1","plasma membrane [GO:0005886]","","SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004193}; Lipid-anchor {ECO:0000256|ARBA:ARBA00004193}. Membrane {ECO:0000256|ARBA:ARBA00004635}; Lipid-anchor {ECO:0000256|ARBA:ARBA00004635}.","ENST00000432519.5;",1.96234224990829e-05
"15348","RGMB",1.23129118419146,2.80405772152123,17.3843142567716,6.07372234615754e-05,"Q6NW40","Q6NW40","reviewed","RGMB_HUMAN","Repulsive guidance molecule B (DRG11-responsive axonal guidance and outgrowth of neurite) (DRAGON)","RGMB","FUNCTION: Member of the repulsive guidance molecule (RGM) family that contributes to the patterning of the developing nervous system (By similarity). Acts as a bone morphogenetic protein (BMP) coreceptor that potentiates BMP signaling (By similarity). Promotes neuronal adhesion (By similarity). May inhibit neurite outgrowth. {ECO:0000250|UniProtKB:Q7TQ33, ECO:0000269|PubMed:19324014}.","RGMB","anchored component of plasma membrane [GO:0046658]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; coreceptor activity [GO:0015026]; identical protein binding [GO:0042802]; BMP signaling pathway [GO:0030509]; cell adhesion [GO:0007155]; positive regulation of DNA-templated transcription [GO:0045893]; signal transduction [GO:0007165]","P12643; P97798","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q7TQ33}; Lipid-anchor, GPI-anchor {ECO:0000250|UniProtKB:Q7TQ33}. Membrane raft {ECO:0000250|UniProtKB:Q7TQ33}.","ENST00000513185.3;",0.00217143901648002
"15385","RHOBTB1",-0.767468259201627,6.81152776260504,35.3833895265818,3.72445639027658e-08,"A0A024QZL4","A0A024QZL4","unreviewed","A0A024QZL4_HUMAN","Rho-related BTB domain containing 1, isoform CRA_c","RHOBTB1 hCG_40241","","RHOBTB1","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; small GTPase mediated signal transduction [GO:0007264]","","","",4.92131548434113e-06
"15387","RHOBTB3",0.459654857905835,8.72056347144245,18.5027426017051,4.93244936317729e-05,"O94955","O94955","reviewed","RHBT3_HUMAN","Rho-related BTB domain-containing protein 3 (EC 3.6.1.-)","RHOBTB3 KIAA0878","FUNCTION: Rab9-regulated ATPase required for endosome to Golgi transport. Involved in transport vesicle docking at the Golgi complex, possibly by participating in release M6PRBP1/TIP47 from vesicles to permit their efficient docking and fusion at the Golgi. Specifically binds Rab9, but not other Rab proteins. Has low intrinsic ATPase activity due to autoinhibition, which is relieved by Rab9. {ECO:0000269|PubMed:19490898}.","RHOBTB3","cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; plasma membrane [GO:0005886]; trans-Golgi network membrane [GO:0032588]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; small GTPase binding [GO:0031267]; actin filament organization [GO:0007015]; cell migration [GO:0016477]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; male gonad development [GO:0008584]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; retrograde transport, endosome to Golgi [GO:0042147]; small GTPase mediated signal transduction [GO:0007264]","O14503; Q5JST6; Q8IYA8; Q8WXH2; Q96JM7-2; Q9UPG8; Q93062; Q96SF7; Q5T124; Q70EL1-9; Q9UGI0; P24408","SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:19490898}.","ENST00000379982.8;",0.00185141995674271
"15417","RIMS2",1.15160240607001,3.98175994648473,26.6141914143764,1.09511218948364e-06,"A0A0J9YWD4","A0A0J9YWD4","unreviewed","A0A0J9YWD4_HUMAN","Regulating synaptic membrane exocytosis protein 2","RIMS2","","RIMS2","anchoring junction [GO:0070161]; membrane [GO:0016020]; presynaptic active zone [GO:0048786]; metal ion binding [GO:0046872]; small GTPase binding [GO:0031267]; calcium ion-regulated exocytosis of neurotransmitter [GO:0048791]; intracellular protein transport [GO:0006886]; regulation of exocytosis [GO:0017157]","","","ENST00000632716.1;",8.47925011516377e-05
"15421","RIN2",0.819811326323069,4.65904589153522,26.1220834410574,1.34535588252676e-06,"Q8WYP3","Q8WYP3","reviewed","RIN2_HUMAN","Ras and Rab interactor 2 (Ras association domain family 4) (Ras inhibitor JC265) (Ras interaction/interference protein 2)","RIN2 RASSF4","FUNCTION: Ras effector protein. May function as an upstream activator and/or downstream effector for RAB5B in endocytic pathway. May function as a guanine nucleotide exchange (GEF) of RAB5B, required for activating the RAB5 proteins by exchanging bound GDP for free GTP. {ECO:0000269|PubMed:11733506}.","RIN2","cytosol [GO:0005829]; endocytic vesicle [GO:0030139]; GTPase activator activity [GO:0005096]; GTPase regulator activity [GO:0030695]; guanyl-nucleotide exchange factor activity [GO:0005085]; small GTPase binding [GO:0031267]; endocytosis [GO:0006897]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of endothelial cell-matrix adhesion via fibronectin [GO:1904906]; positive regulation of vasculogenesis [GO:2001214]; small GTPase mediated signal transduction [GO:0007264]","","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.","ENST00000255006.12 [Q8WYP3-1];ENST00000648440.1 [Q8WYP3-1];",0.000100037184937998
"15463","RND3",0.514839008692027,6.00474308572418,16.6434110819398,0.000115049752362542,"Q53RZ3","Q53RZ3","unreviewed","Q53RZ3_HUMAN","Rho-related GTP-binding protein RhoE (Uncharacterized protein ARHE)","RND3 ARHE","","RND3","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; small GTPase mediated signal transduction [GO:0007264]","","","ENST00000439275.1;ENST00000454202.5;",0.00354875860757393
"15471","RNF115",0.453245694072884,6.7466668670616,20.4600788750813,1.53282718852769e-05,"Q9Y4L5","Q9Y4L5","reviewed","RN115_HUMAN","E3 ubiquitin-protein ligase RNF115 (EC 2.3.2.27) (RING finger protein 115) (RING-type E3 ubiquitin transferase RNF115) (Rab7-interacting RING finger protein) (Rabring 7) (Zinc finger protein 364)","RNF115 ZNF364","FUNCTION: E3 ubiquitin-protein ligase that mediates E2-dependent, 'Lys-48'- and/or 'Lys-63'-linked polyubiquitination of substrates and may play a role in diverse biological processes. Through their polyubiquitination, may play a role in the endosomal trafficking and degradation of membrane receptors including EGFR, FLT3, MET and CXCR4. {ECO:0000269|PubMed:16288031, ECO:0000269|PubMed:18819927, ECO:0000303|PubMed:23418353}.","RNF115","cytosol [GO:0005829]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]","Q15038; Q00987; O15151; P51668; P62837; P61077; Q9Y2X8; Q96LR5; Q969T4; P55072","SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9D0C1}. Note=The GTP-bound form of RAB7A recruits RNF115 from the cytosol onto late endosomes/lysosomes. {ECO:0000250|UniProtKB:Q9D0C1}.","ENST00000582693.5;",0.000722312493948134
"15512","RNF217",-0.832783948928297,5.78201640699874,19.6062450857052,3.38805766513171e-05,"Q8TC41","Q8TC41","reviewed","RN217_HUMAN","E3 ubiquitin-protein ligase RNF217 (EC 2.3.2.31) (IBR domain-containing protein 1) (Opposite STL) (RING finger protein 217)","RNF217 C6orf172 IBRDC1 OSTL","FUNCTION: E3 ubiquitin-protein ligase which accepts ubiquitin from E2 ubiquitin-conjugating enzymes in the form of a thioester and then directly transfers the ubiquitin to targeted substrates. Mediates the degradation of the iron exporter ferroportin/SLC40A1 and thus regulates iron homeostasis. {ECO:0000250|UniProtKB:D3YYI7}.","RNF217","cytoplasm [GO:0005737]; cytosol [GO:0005829]; integral component of membrane [GO:0016021]; ubiquitin ligase complex [GO:0000151]; metal ion binding [GO:0046872]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511]","","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Cytoplasm {ECO:0000269|PubMed:25298122}.","ENST00000359704.2 [Q8TC41-2];ENST00000521654.7 [Q8TC41-1];",0.0013861266882702
"15515","RNF24",-0.713107075253607,4.10973477663922,13.7822660481923,0.000322621727705316,"Q9Y225","Q9Y225","reviewed","RNF24_HUMAN","RING finger protein 24","RNF24","FUNCTION: May play a role in TRPCs intracellular trafficking. {ECO:0000269|PubMed:17850865}.","RNF24","endomembrane system [GO:0012505]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]","P07919; Q8WTS1; Q9NVT9; Q12983; O95406; Q6ZVE7; Q86UP9; Q5SR56; Q16617; Q8IZ57; P21589; P60201-2; Q3KNW5; Q9NPL8; Q9Y320; P23763-3","SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:17850865}; Single-pass membrane protein {ECO:0000269|PubMed:17850865}.","ENST00000336095.10 [Q9Y225-1];ENST00000358395.11 [Q9Y225-1];ENST00000432261.6 [Q9Y225-2];ENST00000545616.2 [Q9Y225-2];",0.00811438292984034
"15524","RNF43",-4.80701046492692,3.74736410371041,101.645433793236,1.76663366736971e-15,"Q68DV7","Q68DV7","reviewed","RNF43_HUMAN","E3 ubiquitin-protein ligase RNF43 (EC 2.3.2.27) (RING finger protein 43) (RING-type E3 ubiquitin transferase RNF43)","RNF43","FUNCTION: E3 ubiquitin-protein ligase that acts as a negative regulator of the Wnt signaling pathway by mediating the ubiquitination, endocytosis and subsequent degradation of Wnt receptor complex components Frizzled. Acts on both canonical and non-canonical Wnt signaling pathway (PubMed:18313049, PubMed:22575959, PubMed:22895187). Along with RSPO2 and ZNRF3, constitutes a master switch that governs limb specification (By similarity). {ECO:0000250|UniProtKB:P0DPR2, ECO:0000269|PubMed:18313049, ECO:0000269|PubMed:22575959, ECO:0000269|PubMed:22895187}.","RNF43","endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]; nuclear envelope [GO:0005635]; plasma membrane [GO:0005886]; frizzled binding [GO:0005109]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; negative regulation of Wnt signaling pathway [GO:0030178]; protein ubiquitination [GO:0016567]; stem cell proliferation [GO:0072089]; ubiquitin-dependent protein catabolic process [GO:0006511]; Wnt receptor catabolic process [GO:0038018]; Wnt signaling pathway [GO:0016055]","Q9ULX6; P0CG47; P62837; P61077","SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Endoplasmic reticulum membrane; Single-pass type I membrane protein. Nucleus envelope. Note=According to a report, may be secreted. {ECO:0000269|PubMed:15492824}.","ENST00000407977.7 [Q68DV7-1];ENST00000577625.5 [Q68DV7-3];ENST00000577716.5 [Q68DV7-1];ENST00000583753.5 [Q68DV7-2];ENST00000584437.5 [Q68DV7-1];",1.43951199996175e-12
"15544","ROCK2",0.523442678748446,7.01309500089599,24.8648034343221,2.28509904348026e-06,"O75116","O75116","reviewed","ROCK2_HUMAN","Rho-associated protein kinase 2 (EC 2.7.11.1) (Rho kinase 2) (Rho-associated, coiled-coil-containing protein kinase 2) (Rho-associated, coiled-coil-containing protein kinase II) (ROCK-II) (p164 ROCK-2)","ROCK2 KIAA0619","FUNCTION: Protein kinase which is a key regulator of actin cytoskeleton and cell polarity. Involved in regulation of smooth muscle contraction, actin cytoskeleton organization, stress fiber and focal adhesion formation, neurite retraction, cell adhesion and motility via phosphorylation of ADD1, BRCA2, CNN1, EZR, DPYSL2, EP300, MSN, MYL9/MLC2, NPM1, RDX, PPP1R12A and VIM. Phosphorylates SORL1 and IRF4. Acts as a negative regulator of VEGF-induced angiogenic endothelial cell activation. Positively regulates the activation of p42/MAPK1-p44/MAPK3 and of p90RSK/RPS6KA1 during myogenic differentiation. Plays an important role in the timely initiation of centrosome duplication. Inhibits keratinocyte terminal differentiation. May regulate closure of the eyelids and ventral body wall through organization of actomyosin bundles. Plays a critical role in the regulation of spine and synaptic properties in the hippocampus. Plays an important role in generating the circadian rhythm of the aortic myofilament Ca(2+) sensitivity and vascular contractility by modulating the myosin light chain phosphorylation. {ECO:0000269|PubMed:10579722, ECO:0000269|PubMed:15699075, ECO:0000269|PubMed:16574662, ECO:0000269|PubMed:17015463, ECO:0000269|PubMed:19131646, ECO:0000269|PubMed:19997641, ECO:0000269|PubMed:21084279, ECO:0000269|PubMed:21147781}.","ROCK2","centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; Rho-dependent protein serine/threonine kinase activity [GO:0072518]; RNA binding [GO:0003723]; small GTPase binding [GO:0031267]; structural molecule activity [GO:0005198]; tau protein binding [GO:0048156]; tau-protein kinase activity [GO:0050321]; actin cytoskeleton organization [GO:0030036]; actomyosin structure organization [GO:0031032]; aortic valve morphogenesis [GO:0003180]; blood vessel diameter maintenance [GO:0097746]; cellular response to acetylcholine [GO:1905145]; cellular response to testosterone stimulus [GO:0071394]; centrosome duplication [GO:0051298]; cortical actin cytoskeleton organization [GO:0030866]; embryonic morphogenesis [GO:0048598]; epithelial to mesenchymal transition [GO:0001837]; I-kappaB kinase/NF-kappaB signaling [GO:0007249]; mitotic cytokinesis [GO:0000281]; modulation by host of viral process [GO:0044788]; mRNA destabilization [GO:0061157]; negative regulation of angiogenesis [GO:0016525]; negative regulation of bicellular tight junction assembly [GO:1903347]; negative regulation of biomineral tissue development [GO:0070168]; negative regulation of gene expression [GO:0010629]; negative regulation of myosin-light-chain-phosphatase activity [GO:0035509]; negative regulation of nitric oxide biosynthetic process [GO:0045019]; negative regulation of protein localization to lysosome [GO:0150033]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of amyloid precursor protein catabolic process [GO:1902993]; positive regulation of amyloid-beta formation [GO:1902004]; positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process [GO:1902961]; positive regulation of cardiac muscle hypertrophy [GO:0010613]; positive regulation of cell migration [GO:0030335]; positive regulation of centrosome duplication [GO:0010825]; positive regulation of connective tissue growth factor production [GO:0032723]; positive regulation of connective tissue replacement [GO:1905205]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of fibroblast growth factor production [GO:0090271]; positive regulation of gene expression [GO:0010628]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of protein localization to early endosome [GO:1902966]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of stress fiber assembly [GO:0051496]; protein localization to plasma membrane [GO:0072659]; protein phosphorylation [GO:0006468]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of angiotensin-activated signaling pathway [GO:0110061]; regulation of cell adhesion [GO:0030155]; regulation of cell junction assembly [GO:1901888]; regulation of cell motility [GO:2000145]; regulation of cellular response to hypoxia [GO:1900037]; regulation of circadian rhythm [GO:0042752]; regulation of establishment of cell polarity [GO:2000114]; regulation of establishment of endothelial barrier [GO:1903140]; regulation of focal adhesion assembly [GO:0051893]; regulation of keratinocyte differentiation [GO:0045616]; regulation of nervous system process [GO:0031644]; regulation of protein metabolic process [GO:0051246]; regulation of stress fiber assembly [GO:0051492]; response to angiotensin [GO:1990776]; response to ischemia [GO:0002931]; response to transforming growth factor beta [GO:0071559]; Rho protein signal transduction [GO:0007266]; rhythmic process [GO:0048511]; smooth muscle contraction [GO:0006939]","P05067; O60674; P40763","SUBCELLULAR LOCATION: Cytoplasm. Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Note=Cytoplasmic, and associated with actin microfilaments and the plasma membrane. {ECO:0000250}.","ENST00000315872.11;",0.000157349989064436
"15545","ROGDI",-1.04640276315244,3.39590291946752,16.182413794158,0.000105259496665236,"Q9GZN7","Q9GZN7","reviewed","ROGDI_HUMAN","Protein rogdi homolog","ROGDI","","ROGDI","anchoring junction [GO:0070161]; axon [GO:0030424]; dendrite [GO:0030425]; nuclear envelope [GO:0005635]; perikaryon [GO:0043204]; RAVE complex [GO:0043291]; synaptic vesicle [GO:0008021]; brain development [GO:0007420]; hemopoiesis [GO:0030097]; neurogenesis [GO:0022008]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of cell population proliferation [GO:0008284]","Q96MT8-3","SUBCELLULAR LOCATION: Nucleus envelope {ECO:0000269|PubMed:22482807}. Presynapse {ECO:0000250|UniProtKB:Q4V7D2}. Cell projection, axon {ECO:0000250|UniProtKB:Q4V7D2}. Perikaryon {ECO:0000250|UniProtKB:Q4V7D2}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q4V7D2}. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle {ECO:0000250|UniProtKB:Q4V7D2}. Note=Detected primarily at presynaptic sites on axons, and to a lesser degree in soma and dendrites. Not detected at post-synaptic sites. {ECO:0000250|UniProtKB:Q4V7D2}.","ENST00000322048.12;",0.00331474189498448
"15550","ROR1",-2.3843367807564,3.77346264363403,21.0558892636102,4.21816817223228e-05,"Q01973","Q01973","reviewed","ROR1_HUMAN","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Neurotrophic tyrosine kinase, receptor-related 1)","ROR1 NTRKR1","FUNCTION: Has very low kinase activity in vitro and is unlikely to function as a tyrosine kinase in vivo (PubMed:25029443). Receptor for ligand WNT5A which activate downstream NFkB signaling pathway and may result in the inhibition of WNT3A-mediated signaling (PubMed:25029443, PubMed:27162350). In inner ear, crucial for spiral ganglion neurons to innervate auditory hair cells (PubMed:27162350). {ECO:0000269|PubMed:25029443, ECO:0000269|PubMed:27162350}.","ROR1","axon terminus [GO:0043679]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; stress fiber [GO:0001725]; ATP binding [GO:0005524]; coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway [GO:1904929]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; Wnt receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]; astrocyte development [GO:0014002]; inner ear development [GO:0048839]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of kinase activity [GO:0033674]; positive regulation of neuron projection development [GO:0010976]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; sensory perception of sound [GO:0007605]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]","P00533; P12931; P05480","SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:27162350}; Single-pass type I membrane protein. Cell projection, axon {ECO:0000250|UniProtKB:Q9Z139}.","ENST00000371079.6 [Q01973-1];ENST00000371080.5 [Q01973-3];",0.00163671620587648
"15568","RPF2",0.606108956937124,6.07940394620557,22.6930437792977,5.78528824305154e-06,"Q9H7B2","Q9H7B2","reviewed","RPF2_HUMAN","Ribosome production factor 2 homolog (Brix domain-containing protein 1) (Ribosome biogenesis protein RPF2 homolog)","RPF2 BXDC1","FUNCTION: Involved in ribosomal large subunit assembly. May regulate the localization of the 5S RNP/5S ribonucleoprotein particle to the nucleolus. {ECO:0000269|PubMed:24120868}.","RPF2","chromosome [GO:0005694]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; 5S rRNA binding [GO:0008097]; RNA binding [GO:0003723]; rRNA binding [GO:0019843]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; protein localization to nucleolus [GO:1902570]; regulation of signal transduction by p53 class mediator [GO:1901796]; ribosomal large subunit assembly [GO:0000027]; ribosomal large subunit biogenesis [GO:0042273]","Q15700; Q15050","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:19170763}. Note=Associated with the nucleolus in an RNA-dependent manner.","ENST00000441448.7;",0.000338101885034412
"15589","RPL22L1",1.0697472875211,7.18005164080038,95.0504257924123,5.15791355725864e-16,"Q6P5R6","Q6P5R6","reviewed","RL22L_HUMAN","60S ribosomal protein L22-like 1 (Large ribosomal subunit protein eL22-like 1)","RPL22L1","","RPL22L1","ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]","Q9H190","","ENST00000295830.13;",4.58491625117046e-13
"15593","RPL26",0.480130650058391,10.3355163087172,22.1325589495323,1.0079941763402e-05,"P61254","P61254","reviewed","RL26_HUMAN","60S ribosomal protein L26 (Large ribosomal subunit protein uL24)","RPL26","FUNCTION: Component of the large ribosomal subunit (PubMed:26100019, PubMed:23636399, PubMed:32669547). The ribosome is a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell (PubMed:26100019, PubMed:23636399, PubMed:32669547). {ECO:0000269|PubMed:23636399, ECO:0000269|PubMed:32669547, ECO:0000305|PubMed:26100019}.","RPL26","cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904]; mRNA 5'-UTR binding [GO:0048027]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; cellular response to gamma radiation [GO:0071480]; cellular response to UV [GO:0034644]; cytoplasmic translation [GO:0002181]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; positive regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator [GO:1902164]; positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:1902167]; positive regulation of translation [GO:0045727]; regulation of translation involved in cellular response to UV [GO:1904803]; ribosomal large subunit biogenesis [GO:0042273]; rRNA processing [GO:0006364]; translation [GO:0006412]","","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23636399}.","ENST00000582556.5;ENST00000583011.6;ENST00000584164.6;ENST00000648839.1;",0.000514682352807024
